Z	Ez
0.003183754162509888	0.10398374981495237
0.003283754162509889	0.10916150472934516
0.0033837541625098885	0.11454206096866097
0.003483754162509888	0.1202700493651426
0.003583754162509889	0.1261985076923078
0.0036837541625098884	0.13232826948698992
0.0037837541625098878	0.13885008808290178
0.003883754162509889	0.1456055428457556
0.003983754162509888	0.15259073618233654
0.004083754162509888	0.1599702924216529
0.004183754162509889	0.16763141872117565
0.004283754162509888	0.17553764729344745
0.004383754162509888	0.18383435156695185
0.004483754162509889	0.19245698451289692
0.004583754162509888	0.20134016598290652
0.0046837541625098875	0.21061484256410326
0.004783754162509889	0.22025642253601413
0.004883754162509888	0.23016630096866167
0.0049837541625098875	0.24043876900284888
0.005083754162509889	0.2511198134715029
0.00518375416250989	0.2620674385924965
0.005283754162509889	0.27333072174457756
0.0053837541625098885	0.28505230119658226
0.005483754162509888	0.297030144793032
0.005583754162509887	0.30927067636508687
0.005683754162509887	0.32197610598290627
0.0057837541625098896	0.3349159816660026
0.005883754162509889	0.3480885686609688
0.005983754162509888	0.36166673344729383
0.006083754162509888	0.37546211410351354
0.006183754162509887	0.38945468717948767
0.00628375416250989	0.4037654769230782
0.006383754162509889	0.4182658134715035
0.006483754162509889	0.4329181889458693
0.006583754162509888	0.44779416603988664
0.006683754162509888	0.4628156558105114
0.006783754162509887	0.4779294742925475
0.00688375416250989	0.4931502379434049
0.006983754162509889	0.5084701671794886
0.007083754162509889	0.5238227473096867
0.007183754162509888	0.5391917030689533
0.007283754162509887	0.5545718334472944
0.007383754162509887	0.5699220347890459
0.00748375416250989	0.5852274796447088
0.007583754162509889	0.6004204792022807
0.0076837541625098885	0.6155240259067374
0.007783754162509888	0.6305346162393177
0.007883754162509887	0.6453326835897439
0.00798375416250989	0.6599809694812963
0.00808375416250989	0.6744823650142453
0.008183754162509889	0.6887104610826216
0.008283754162509888	0.7027174962136316
0.008383754162509888	0.7165321037408193
0.008483754162509887	0.7300312438649439
0.00858375416250989	0.743250086837608
0.00868375416250989	0.7562443934407573
0.008783754162509889	0.7689021848203622
0.008883754162509888	0.781216923133904
0.008983754162509888	0.7932818497409332
0.009083754162509887	0.8050149769970967
0.00918375416250989	0.816344015384616
0.00928375416250989	0.8274081494619374
0.009383754162509889	0.8381640282981271
0.009483754162509888	0.8484604743589749
0.009583754162509887	0.8584838933553499
0.00968375416250989	0.8682297439503511
0.00978375416250989	0.8774697188603994
0.009883754162509889	0.8864308130159999
0.009983754162509888	0.8951143422536016
0.010083754162509888	0.9033236387291468
0.010183754162509887	0.9112262772649574
0.01028375416250989	0.9188549792746116
0.01038375416250989	0.9260453696407221
0.010483754162509889	0.9328947679202282
0.010583754162509888	0.939471970107613
0.010683754162509888	0.9456482347548827
0.010783754162509887	0.9514604475213678
0.01088375416250989	0.9570059671468434
0.01098375416250989	0.9621892763764738
0.011083754162509889	0.9669769815384619
0.011183754162509888	0.9715006715253661
0.011283754162509887	0.9757040006832548
0.011383754162509887	0.9794765930649663
0.01148375416250989	0.9829922872934476
0.01158375416250989	0.9862330592592594
0.011683754162509889	0.9890057060297216
0.011783754162509888	0.9915227897435899
0.011883754162509887	0.9937839479587771
0.01198375416250989	0.9955786431703013
0.01208375416250989	0.9970993673504274
0.012183754162509889	0.9983619764846553
0.012283754162509888	0.9991937644479872
0.012383754162509888	0.999714553960114
0.012483754162509887	1.
0.01258375416250989	0.9999936386701732
0.01268375416250989	0.9995880555374329
0.012783754162509889	0.998550868787488
0.012883754162509888	0.9968827337812138
0.012983754162509888	0.9945847045529178
0.013083754162509887	0.9916582331443335
0.01318375416250989	0.9881051686871279
0.01328375416250989	0.9839277562345016
0.013383754162509889	0.9791286353426206
0.013483754162509888	0.9737108384027766
0.013583754162509887	0.9676777887253277
0.01368375416250989	0.9610332983766325
0.01378375416250989	0.9537815657703432
0.013883754162509889	0.945927173014579
0.013983754162509889	0.9374750830166574
0.014083754162509888	0.9284306363472127
0.014183754162509887	0.9187995478656813
0.01428375416250989	0.9085879031092892
0.01438375416250989	0.8978021544478206
0.014483754162509889	0.8864491170065971
0.014583754162509888	0.8745359643602474
0.014683754162509888	0.8620702239999833
0.014783754162509887	0.8490597725772506
0.01488375416250989	0.8355128309267562
0.01498375416250989	0.8214379588720214
0.015083754162509889	0.8068440498167356
0.015183754162509888	0.7917403251253374
0.015283754162509888	0.7761363282963664
0.01538375416250989	0.7600419189322706
0.01548375416250989	0.743467266509482
0.01558375416250989	0.7264228439526875
0.01568375416250989	0.7089194210173682
0.015783754162509888	0.690968057484779
0.015883754162509887	0.6725800961736723
0.01598375416250989	0.6537671557731793
0.01608375416250989	0.6345411235013823
0.01618375416250989	0.6149141475942062
0.01628375416250989	0.5948986296293902
0.016383754162509888	0.5745072166903771
0.016483754162509887	0.553752793375078
0.01658375416250989	0.5326484736545586
0.01668375416250989	0.5112075925867978
0.01678375416250989	0.48944369789074127
0.01688375416250989	0.4673705413859894
0.016983754162509888	0.4450020703035182
0.01708375416250989	0.422352418472927
0.01718375416250989	0.3994358973917838
0.01728375416250989	0.3762669871827029
0.01738375416250989	0.3528603274438805
0.017483754162509888	0.32923070799886023
0.017583754162509888	0.3053930595513774
0.01768375416250989	0.2813624442511857
0.01778375416250989	0.25715404617683063
0.01788375416250989	0.2327831617413748
0.01798375416250989	0.20826519002714883
0.018083754162509888	0.18361562305562634
0.018183754162509887	0.15885003599857508
0.01828375416250989	0.13398407733666615
0.01838375416250989	0.10903345897176855
0.01848375416250989	0.0840139462991595
0.01858375416250989	0.05894134824594369
0.018683754162509888	0.03383150728196218
0.01878375416250989	0.008700289409505717
0.01888375416250989	-0.016436425861834653
0.01898375416250989	-0.04156275554886283
0.01908375416250989	-0.06666282323065773
0.01918375416250989	-0.09172076908031133
0.019283754162509888	-0.11672075988618189
0.01938375416250989	-0.1416469990563282
0.01948375416250989	-0.16648373659980414
0.01958375416250989	-0.19121527907851354
0.01968375416250989	-0.21582599952332432
0.019783754162509888	-0.24030034730818728
0.019883754162509888	-0.2646228579760151
0.01998375416250989	-0.28877816301011655
0.02008375416250989	-0.3127509995450022
0.02018375416250989	-0.33652622001044535
0.02028375416250989	-0.36008880170268037
0.020383754162509888	-0.38342385627670894
0.020483754162509887	-0.4065166391537065
0.02058375416250989	-0.4293525588375911
0.02068375416250989	-0.45191718613486126
0.02078375416250989	-0.47419626327188397
0.020883754162509892	-0.4961757129038689
0.020983754162509888	-0.5178416470098278
0.02108375416250989	-0.5391803756679258
0.021183754162509887	-0.5601784157056336
0.02128375416250989	-0.5808224992192735
0.021383754162509892	-0.6010995819575152
0.021483754162509888	-0.6209968515635748
0.02158375416250989	-0.6405017356708816
0.021683754162509887	-0.6596019098470965
0.02178375416250989	-0.6782853053814847
0.021883754162509886	-0.6965401169106885
0.02198375416250989	-0.71435480987812
0.02208375416250989	-0.7317181278222238
0.022183754162509887	-0.7486190994890307
0.02228375416250989	-0.7650470457645028
0.022383754162509886	-0.7809915864222694
0.02248375416250989	-0.7964426466825296
0.022583754162509892	-0.8113904635779314
0.022683754162509888	-0.8258255921224439
0.02278375416250989	-0.8397389112793049
0.022883754162509887	-0.8531216297242686
0.02298375416250989	-0.8659652914005329
0.023083754162509892	-0.8782617808618111
0.02318375416250989	-0.8900033284001911
0.02328375416250989	-0.9011825149555376
0.023383754162509887	-0.9117922768033205
0.02348375416250989	-0.9218259100179359
0.023583754162509886	-0.9312770747086673
0.02368375416250989	-0.94013979902564
0.02378375416250989	-0.9484084829332129
0.023883754162509888	-0.9560779017484409
0.02398375416250989	-0.9631432094423643
0.024083754162509886	-0.9695999417020374
0.02418375416250989	-0.975444018751369
0.024283754162509892	-0.980671747928984
0.024383754162509888	-0.985279826021483
0.02448375416250989	-0.9892653413506255
0.024583754162509887	-0.9926257756131115
0.02468375416250989	-0.9953590054718089
0.024783754162509893	-0.9974633038974118
0.02488375416250989	-0.9989373412596892
0.02498375416250989	-0.99978018616763
0.025083754162509887	-0.9999913060579548
0.02518375416250989	-0.9995705675316244
0.025283754162509886	-0.9985182364381292
0.02538375416250989	-0.9968349777075085
0.025483754162509892	-0.9945218549302054
0.025583754162509888	-0.9915803296850226
0.02568375416250989	-0.9880122606156027
0.025783754162509886	-0.9838199022560196
0.02588375416250989	-0.9790059036062181
0.025983754162509892	-0.9735733064582084
0.026083754162509888	-0.9675255434740665
0.02618375416250989	-0.9608664360169576
0.026283754162509887	-0.9536001917365582
0.02638375416250989	-0.9457314019103893
0.026483754162509893	-0.9372650385427583
0.02658375416250989	-0.9282064512231275
0.02668375416250989	-0.9185613637458985
0.026783754162509887	-0.9083358704937591
0.02688375416250989	-0.897536432586856
0.026983754162509886	-0.8861698738002529
0.02708375416250989	-0.8742433762522267
0.027183754162509892	-0.8617644758661521
0.027283754162509888	-0.8487410576088213
0.02738375416250989	-0.8351813505082143
0.027483754162509887	-0.821093922453881
0.02758375416250989	-0.8064876747831917
0.027683754162509892	-0.7913718366569127
0.02778375416250989	-0.775755959227626
0.02788375416250989	-0.7596499096047012
0.027983754162509887	-0.7430638646196305
0.02808375416250989	-0.7260083043956486
0.028183754162509893	-0.7084940057257265
0.02828375416250989	-0.6905320352631059
0.02838375416250989	-0.6721337425286721
0.028483754162509888	-0.6533107527396136
0.02858375416250989	-0.634074959463854
0.028683754162509886	-0.6144385171049489
0.02878375416250989	-0.5944138332221426
0.028883754162509892	-0.5740135606904925
0.028983754162509888	-0.5532505897059681
0.02908375416250989	-0.5321380396405967
0.029183754162509887	-0.5106892507528173
0.02928375416250989	-0.488917775758238
0.029383754162509892	-0.46683737126617825
0.02948375416250989	-0.4444619890873582
0.02958375416250989	-0.4218057674182454
0.029683754162509887	-0.39888302190765434
0.02978375416250989	-0.3757082366111892
0.029883754162509893	-0.3522960548393034
0.02998375416250989	-0.3286612699047164
0.03008375416250989	-0.30481881577504505
0.030183754162509888	-0.280783757636585
0.03028375416250989	-0.2565712823751471
0.030383754162509886	-0.23219668898002366
0.03048375416250989	-0.20767537887710047
0.030583754162509892	-0.18302284619726106
0.030683754162509888	-0.15825466798619708
0.03078375416250989	-0.13338649436183583
0.030883754162509887	-0.10843403862560011
0.03098375416250989	-0.08341306733373663
0.031083754162509893	-0.05833939033499805
0.03118375416250989	-0.033228850780975504
0.03128375416250989	-0.008097315115369581
0.03138375416250989	0.01703933695142422
0.03148375416250989	0.042165222476148234
0.03158375416250989	0.0672644653185315
0.03168375416250989	0.09232120617284985
0.03178375416250989	0.11731961258885766
0.03188375416250989	0.14224388897572765
0.03198375416250989	0.1670782865827323
0.03208375416250989	0.19180711345029167
0.03218375416250989	0.2164147443251739
0.03228375416250989	0.24088563053351494
0.03238375416250989	0.26520430980547294
0.03248375416250989	0.2893554160452786
0.03258375416250989	0.31332368904050706
0.03268375416250989	0.33709398410447167
0.03278375416250989	0.36065128164558713
0.03288375416250989	0.3839806966577198
0.03298375416250989	0.40706748812548105
0.03308375416250989	0.429897068338543
0.03318375416250989	0.4524550121090892
0.033283754162509886	0.4747270658865646
0.03338375416250989	0.496699156763987
0.03348375416250989	0.5183574013701004
0.03358375416250989	0.5396881146417835
0.03368375416250989	0.5606778184711465
0.03378375416250989	0.5813132502218535
0.03388375416250989	0.6015813711093174
0.03398375416250989	0.6214693744394229
0.03408375416250989	0.6409646937006215
0.03418375416250989	0.6600550105042599
0.03428375416250989	0.6787282623681152
0.03438375416250989	0.6969726503382557
0.03448375416250989	0.7147766464443601
0.03458375416250989	0.7321290009838326
0.03468375416250989	0.7490187496300891
0.03478375416250989	0.7654352203605073
0.03488375416250989	0.7813680401997045
0.034983754162509886	0.7968071417738367
0.03508375416250989	0.8117427696718187
0.03518375416250989	0.8261654866094058
0.03528375416250989	0.8400661793922809
0.03538375416250989	0.85343606467435
0.03548375416250989	0.8662666945076214
0.03558375416250989	0.8785499616801613
0.03568375416250989	0.8902781048387458
0.03578375416250989	0.9014437133929797
0.03588375416250989	0.9120397321977861
0.03598375416250989	0.9220594660112904
0.03608375416250989	0.9314965837253089
0.03618375416250989	0.9403451223657424
0.03628375416250989	0.9485994908603669
0.03638375416250989	0.956254473571632
0.03648375416250989	0.963305233592229
0.03658375416250989	0.9697473158013634
0.036683754162509886	0.9755766496797812
0.03678375416250989	0.9807895518817856
0.03688375416250989	0.9853827285626082
0.03698375416250989	0.9893532774596716
0.03708375416250989	0.9926986897264254
0.03718375416250989	0.9954168515175934
0.03728375416250989	0.9975060453248384
0.03738375416250989	0.9989649510619926
0.03748375416250989	0.9997926468991724
0.03758375416250989	0.9999886098452496
0.03768375416250989	0.9995527160783113
0.03778375416250989	0.9984852410238971
0.03788375416250989	0.9967868591809689
0.03798375416250989	0.9944586436957188
0.03808375416250989	0.9915020656834862
0.03818375416250989	0.9879189932992153
0.03828375416250989	0.9837116905570318
0.03838375416250989	0.9788828158996977
0.03848375416250989	0.9734354205188346
0.03858375416250989	0.9673729464269878
0.03868375416250989	0.9606992242827417
0.03878375416250989	0.9534184709702642
0.03888375416250989	0.9455352869348119
0.03898375416250989	0.937054653275873
0.03908375416250989	0.9279819285997907
0.03918375416250989	0.918322845633854
0.03928375416250989	0.9080835076039918
0.03938375416250989	0.8972703843783706
0.03948375416250989	0.8858903083793089
0.03958375416250989	0.8739504702661244
0.03968375416250989	0.8614584143916149
0.03978375416250989	0.8484220340350468
0.03988375416250989	0.8348495664146877
0.03998375416250989	0.8207495874829936
0.04008375416250989	0.8061310065077882
0.04018375416250989	0.7910030604428024
0.04028375416250989	0.7753753080911878
0.04038375416250989	0.7592576240656533
0.04048375416250989	0.7426601925490458
0.04058375416250989	0.7255935008593417
0.04068375416250989	0.7080683328230802
0.04078375416250989	0.6900957619614644
0.04088375416250989	0.6716871444933925
0.04098375416250989	0.6528541121598731
0.04108375416250989	0.633608564874357
0.04118375416250989	0.6139626632036025
0.04128375416250989	0.5939288206838554
0.04138375416250989	0.5735196959771851
0.04148375416250989	0.5527481848729247
0.04158375416250989	0.5316274121393033
0.04168375416250989	0.5101707232303605
0.04178375416250989	0.4883916758534493
0.04188375416250989	0.4663040314025975
0.04198375416250989	0.4439217462631962
0.04208375416250989	0.42125896299344934
0.04218375416250989	0.3983300013882014
0.04228375416250989	0.3751493494307911
0.04238375416250989	0.3517316541385984
0.04248375416250989	0.3280917123081348
0.04258375416250989	0.304244461165481
0.04268375416250989	0.28020496892798524
0.04278375416250989	0.25598842528321
0.04288375416250989	0.23161013179110762
0.04298375416250989	0.20708549221552694
0.04308375416250989	0.18243000279112256
0.04318375416250989	0.15765924243184448
0.04328375416250989	0.1327888628871889
0.04338375416250989	0.10783457885241923
0.04348375416250989	0.08281215803901885
0.04358375416250989	0.05773741121163993
0.04368375416250989	0.03262618219785614
0.04378375416250989	0.007494337877020796
0.04388375416250989	-0.017642241845449595
0.04398375416250989	-0.042767674072004706
0.04408375416250989	-0.06786608294879898
0.04418375416250989	-0.09292160969706102
0.04428375416250989	-0.11791842263369146
0.04438375416250989	-0.14284072717473303
0.04448375416250989	-0.16767277581538506
0.04458375416250989	-0.19239887808030426
0.044683754162509894	-0.21700341043783342
0.04478375416250989	-0.2414708261719471
0.04488375416250989	-0.2657856652056761
0.04498375416250989	-0.2899325638697547
0.04508375416250989	-0.3138962646103777
0.04518375416250989	-0.3376616256298959
0.04528375416250989	-0.36121363045437194
0.04538375416250989	-0.38453739742194815
0.04548375416250989	-0.40761818908603137
0.04558375416250989	-0.4304414215273539
0.04568375416250989	-0.45299267356902384
0.04578375416250989	-0.47525769588875305
0.04588375416250989	-0.49722242002248135
0.04598375416250989	-0.5188729672537299
0.04608375416250989	-0.5401956573830751
0.04618375416250989	-0.5611770173721577
0.04628375416250989	-0.5818037898568172
0.046383754162509894	-0.6020629415239396
0.04648375416250989	-0.6219416713467384
0.04658375416250989	-0.6414274186732625
0.04668375416250989	-0.6605078711630118
0.04678375416250989	-0.679170972566675
0.04688375416250989	-0.697404930344023
0.04698375416250989	-0.7151982231152026
0.04708375416250989	-0.7325396079406674
0.04718375416250989	-0.749418127425196
0.04728375416250989	-0.7658231166414745
0.04738375416250989	-0.781744209868868
0.04748375416250989	-0.7971713471431611
0.04758375416250989	-0.8120947806130736
0.04768375416250989	-0.8265050806995822
0.04778375416250989	-0.8403931420541301
0.04788375416250989	-0.853750189311964
0.04798375416250989	-0.8665677826369799
0.048083754162509894	-0.878837823054542
0.04818375416250989	-0.890552557568933
0.04828375416250989	-0.9017045840622002
0.04838375416250989	-0.9122868559712771
0.04848375416250989	-0.9222926867404602
0.04858375416250989	-0.9317157540463935
0.04868375416250989	-0.9405501037929267
0.04878375416250989	-0.9487901538732861
0.04888375416250989	-0.9564306976972073
0.04898375416250989	-0.963466907480797
0.04908375416250989	-0.9698943372970275
0.04918375416250989	-0.9757089258849653
0.049283754162509893	-0.9809069992159287
0.04938375416250989	-0.9854852728149782
0.04948375416250989	-0.9894408538362572
0.04958375416250989	-0.9927712428908742
0.04968375416250989	-0.9954743356261795
0.04978375416250989	-0.9975484240554281
0.04988375416250989	-0.9989921976369955
0.04998375416250989	-0.9998047441024611
0.05008375416250989	-0.999985550033038
0.05018375416250989	-0.9995345011839842
0.05028375416250989	-0.998451882556789
0.05038375416250989	-0.9967383782190911
0.05048375416250989	-0.9943950708724413
0.05058375416250989	-0.9914234411681824
0.05068375416250989	-0.9878253667718778
0.05078375416250989	-0.9836031211768851
0.05088375416250989	-0.9787593722678144
0.050983754162509894	-0.9732971806347905
0.05108375416250989	-0.9672199976395772
0.05118375416250989	-0.9605316632347828
0.05128375416250989	-0.9532364035375364
0.05138375416250989	-0.9453388281591548
0.05148375416250989	-0.9368439272924969
0.05158375416250989	-0.9277570685588393
0.05168375416250989	-0.918083993616271
0.05178375416250989	-0.9078308145317495
0.05188375416250989	-0.8970040099190993
0.05198375416250989	-0.8856104208454179
0.05208375416250989	-0.8736572465084441
0.05218375416250989	-0.8611520396876545
0.052283754162509896	-0.848102701971926
0.052383754162509885	-0.8345174787668131
0.05248375416250989	-0.8204049540845642
0.05258375416250989	-0.8057740451202092
0.052683754162509894	-0.7906339966170931
0.0527837541625099	-0.7749943750254601
0.052883754162509886	-0.7588650624577641
0.05298375416250989	-0.742256250444507
0.05308375416250989	-0.7251784334945899
0.053183754162509894	-0.7076424024642045
0.0532837541625099	-0.6896592377384867
0.053383754162509886	-0.6712403022302165
0.05348375416250989	-0.6523972341999978
0.05358375416250989	-0.6331419399024746
0.053683754162509895	-0.6134865860631935
0.0537837541625099	-0.5934435921908833
0.053883754162509886	-0.5730256227300226
0.05398375416250989	-0.5522455790586271
0.05408375416250989	-0.5311165913363419
0.054183754162509895	-0.5096520102079676
0.054283754162509884	-0.4878653983676648
0.05438375416250989	-0.4657705219891699
0.05448375416250989	-0.4433813420274695
0.05458375416250989	-0.42071200539735526
0.054683754162509896	-0.39777683603450686
0.054783754162509884	-0.37459032584472185
0.05488375416250989	-0.3511671255469809
0.05498375416250989	-0.3275220354162131
0.05508375416250989	-0.30366999593152016
0.055183754162509896	-0.2796260783358367
0.055283754162509885	-0.2554054751129476
0.05538375416250989	-0.23102349038790537
0.05548375416250989	-0.20649553025691303
0.055583754162509894	-0.18183709305276782
0.055683754162509896	-0.15706375955201357
0.055783754162509885	-0.1321911831300297
0.05588375416250989	-0.107235079870193
0.05598375416250989	-0.08221121863349745
0.056083754162509894	-0.057135411094744924
0.0561837541625099	-0.03202350175173791
0.056283754162509886	-0.006891357913704308
0.05638375416250989	0.018245140324691482
0.05648375416250989	0.04337011011738064
0.056583754162509894	0.06846767590271202
0.0566837541625099	0.09352197943463593
0.056783754162509886	0.11851718980295749
0.05688375416250989	0.14343751343632632
0.05698375416250989	0.16826720408160661
0.057083754162509895	0.19299057275338383
0.0571837541625099	0.21759199764726128
0.05728375416250989	0.242055934010706
0.05738375416250989	0.2663669239652409
0.05748375416250989	0.29050960627369293
0.057583754162509895	0.3144687260464214
0.057683754162509884	0.33822914438032037
0.05778375416250989	0.36177584792456224
0.05788375416250989	0.38509395836697524
0.05798375416250989	0.408168741835122
0.058083754162509896	0.4309856182060936
0.058183754162509885	0.45353017031916987
0.05828375416250989	0.4757881530855088
0.05838375416250989	0.49774550248908833
0.05848375416250989	0.519388344473257
0.058583754162509896	0.5407030037072558
0.058683754162509885	0.5616760122271585
0.05878375416250989	0.5822941179457991
0.05888375416250989	0.6025442930262792
0.058983754162509894	0.6224137421137934
0.0590837541625099	0.6418899104205521
0.059183754162509886	0.6609604916586924
0.05928375416250989	0.6796134358161903
0.05938375416250989	0.6978369567708153
0.059483754162509894	0.7156195397373636
0.0595837541625099	0.7329499485434285
0.059683754162509886	0.7498172327291385
0.05978375416250989	0.7662107344663606
0.05988375416250989	0.7821200952929865
0.059983754162509895	0.7975352626580761
0.0600837541625099	0.8124464962737059
0.060183754162509887	0.8268443742694962
0.06028375416250989	0.8407197991459651
0.06038375416250989	0.8540640035228957
0.060483754162509895	0.8668685556791319
0.060583754162509884	0.8791253648802814
0.06068375416250989	0.8908266864909616
0.06078375416250989	0.901965126868344
0.06088375416250989	0.9125336480339411
0.060983754162509896	0.9225255721206446
0.061083754162509885	0.9319345855922315
0.06118375416250989	0.9407547432326628
0.06128375416250989	0.9489804719026437
0.06138375416250989	0.9566065740610927
0.061483754162509896	0.9636282310492823
0.061583754162509885	0.9700410061355723
0.06168375416250989	0.9758408473188239
0.06178375416250989	0.9810240898887082
0.061883754162509894	0.9855874587413085
0.061983754162509896	0.989528070448539
0.062083754162509885	0.9928434350800773
0.06218375416250989	0.9955314577766656
0.06228375416250989	0.9975904400737718
0.062383754162509894	0.9990190809747912
0.0624837541625099	0.9998164777730977
0.06258375416250989	0.9999821266224326
0.06268375416250989	0.9995159228552662
0.06278375416250989	0.998418161048934
0.0628837541625099	0.9966895348395027
0.0629837541625099	0.9943311364834886
0.06308375416250989	0.9913444561676983
0.06318375416250989	0.9877313810676337
0.06328375416250989	0.9834941941550551
0.0633837541625099	0.9786355727554528
0.0634837541625099	0.9731585868563415
0.06358375416250989	0.9670666971674476
0.06368375416250989	0.960363752934007
0.06378375416250989	0.9530539895045744
0.0638837541625099	0.945142025654851
0.06398375416250988	0.9366328606692514
0.06408375416250989	0.9275318711820337
0.06418375416250989	0.917844807780001
0.06428375416250989	0.9075777913689114
0.0643837541625099	0.8967373093058979
0.06448375416250988	0.8853302113003462
0.06458375416250989	0.8733637050858019
0.06468375416250989	0.860845351865672
